Product ID,Day,Month,Year,Week_of_Year,Rainfall,Category,DayOfWeek,IsAHoliday,Units Sold
0,8,5,2023,19,5.3,YOGHURT,1,0,11
0,9,5,2023,19,28.4,YOGHURT,2,0,5
0,9,5,2023,19,28.4,YOGHURT,2,0,7
0,7,5,2023,18,1.7,YOGHURT,7,1,4
0,7,5,2023,18,1.7,YOGHURT,7,1,2
0,10,5,2023,19,0.0,YOGHURT,3,0,32
0,10,5,2023,19,0.0,YOGHURT,3,0,14
0,10,5,2023,19,0.0,YOGHURT,3,0,18
0,10,5,2023,19,0.0,YOGHURT,3,0,1
0,6,6,2023,23,0.7,YOGHURT,2,0,17
0,6,6,2023,23,0.7,YOGHURT,2,0,2
0,7,6,2023,23,3.6,YOGHURT,3,0,7
0,6,6,2023,23,0.7,YOGHURT,2,0,6
0,6,6,2023,23,0.7,YOGHURT,2,0,4
0,6,6,2023,23,0.7,YOGHURT,2,0,2
0,7,6,2023,23,3.6,YOGHURT,3,0,44
0,7,6,2023,23,3.6,YOGHURT,3,0,20
0,7,3,2023,10,9.5,YOGHURT,2,0,6
0,7,3,2023,10,9.5,YOGHURT,2,0,16
0,7,3,2023,10,9.5,YOGHURT,2,0,26
0,7,3,2023,10,9.5,YOGHURT,2,0,5
0,7,3,2023,10,9.5,YOGHURT,2,0,5
0,7,3,2023,10,9.5,YOGHURT,2,0,6
0,12,6,2023,24,8.3,YOGHURT,1,0,30
0,12,6,2023,24,8.3,YOGHURT,1,0,14
0,12,6,2023,24,8.3,YOGHURT,1,0,12
0,12,6,2023,24,8.3,YOGHURT,1,0,1
0,12,6,2023,24,8.3,YOGHURT,1,0,4
0,21,5,2023,20,7.4,YOGHURT,7,1,20
0,22,5,2023,21,0.0,YOGHURT,1,0,12
0,22,5,2023,21,0.0,YOGHURT,1,0,3
0,21,5,2023,20,7.4,YOGHURT,7,1,9
0,22,5,2023,21,0.0,YOGHURT,1,0,1
0,16,6,2023,24,0.0,YOGHURT,5,0,12
0,16,6,2023,24,0.0,YOGHURT,5,0,3
0,17,6,2023,24,1.0,YOGHURT,6,1,3
0,18,6,2023,24,0.0,YOGHURT,7,1,2
0,23,5,2023,21,0.1,YOGHURT,2,0,18
0,23,5,2023,21,0.1,YOGHURT,2,0,6
0,24,5,2023,21,0.0,YOGHURT,3,0,1
0,24,5,2023,21,0.0,YOGHURT,3,0,1
0,16,6,2023,24,0.0,YOGHURT,5,0,4
0,17,6,2023,24,1.0,YOGHURT,6,1,6
0,25,5,2023,21,0.0,YOGHURT,4,0,2
0,25,5,2023,21,0.0,YOGHURT,4,0,6
0,25,5,2023,21,0.0,YOGHURT,4,0,1
0,25,5,2023,21,0.0,YOGHURT,4,0,1
0,20,6,2023,25,6.2,YOGHURT,2,0,6
0,20,6,2023,25,6.2,YOGHURT,2,0,6
0,20,6,2023,25,6.2,YOGHURT,2,0,6
0,20,6,2023,25,6.2,YOGHURT,2,0,4
0,20,6,2023,25,6.2,YOGHURT,2,0,5
0,20,6,2023,25,6.2,YOGHURT,2,0,7
0,21,6,2023,25,6.5,YOGHURT,3,0,6
0,22,6,2023,25,0.0,YOGHURT,4,0,12
0,12,3,2023,10,41.7,YOGHURT,7,1,3
0,22,6,2023,25,0.0,YOGHURT,4,0,12
0,22,6,2023,25,0.0,YOGHURT,4,0,15
0,22,6,2023,25,0.0,YOGHURT,4,0,2
0,22,6,2023,25,0.0,YOGHURT,4,0,7
0,22,6,2023,25,0.0,YOGHURT,4,0,5
0,23,6,2023,25,0.0,YOGHURT,5,0,10
0,24,6,2023,25,0.4,YOGHURT,6,1,6
0,23,6,2023,25,0.0,YOGHURT,5,0,2
0,24,6,2023,25,0.4,YOGHURT,6,1,4
0,24,6,2023,25,0.4,YOGHURT,6,1,2
0,24,6,2023,25,0.4,YOGHURT,6,1,12
0,24,6,2023,25,0.4,YOGHURT,6,1,22
0,23,6,2023,25,0.0,YOGHURT,5,0,12
0,23,6,2023,25,0.0,YOGHURT,5,0,7
0,24,6,2023,25,0.4,YOGHURT,6,1,33
0,24,6,2023,25,0.4,YOGHURT,6,1,4
0,25,6,2023,25,3.6,YOGHURT,7,1,8
0,26,6,2023,26,12.1,YOGHURT,1,0,32
0,25,6,2023,25,3.6,YOGHURT,7,1,4
0,26,6,2023,26,12.1,YOGHURT,1,0,7
0,25,6,2023,25,3.6,YOGHURT,7,1,8
0,25,6,2023,25,3.6,YOGHURT,7,1,12
0,25,6,2023,25,3.6,YOGHURT,7,1,25
0,26,6,2023,26,12.1,YOGHURT,1,0,12
0,26,6,2023,26,12.1,YOGHURT,1,0,7
0,26,6,2023,26,12.1,YOGHURT,1,0,2
0,26,6,2023,26,12.1,YOGHURT,1,0,2
0,26,6,2023,26,12.1,YOGHURT,1,0,6
0,27,6,2023,26,1.3,YOGHURT,2,0,18
0,27,6,2023,26,1.3,YOGHURT,2,0,4
0,27,6,2023,26,1.3,YOGHURT,2,0,20
0,28,6,2023,26,2.0,YOGHURT,3,0,30
0,28,6,2023,26,2.0,YOGHURT,3,0,9
0,28,6,2023,26,2.0,YOGHURT,3,0,9
0,14,3,2023,11,2.4,YOGHURT,2,0,6
0,14,3,2023,11,2.4,YOGHURT,2,0,6
0,14,3,2023,11,2.4,YOGHURT,2,0,5
0,15,3,2023,11,0.0,YOGHURT,3,0,1
0,14,3,2023,11,2.4,YOGHURT,2,0,6
0,29,6,2023,26,1.7,YOGHURT,4,0,12
0,29,6,2023,26,1.7,YOGHURT,4,0,13
0,30,6,2023,26,0.0,YOGHURT,5,0,9
0,30,6,2023,26,0.0,YOGHURT,5,0,6
0,15,3,2023,11,0.0,YOGHURT,3,0,12
0,15,3,2023,11,0.0,YOGHURT,3,0,3
0,15,3,2023,11,0.0,YOGHURT,3,0,3
0,14,3,2023,11,2.4,YOGHURT,2,0,6
0,14,3,2023,11,2.4,YOGHURT,2,0,20
0,15,3,2023,11,0.0,YOGHURT,3,0,16
0,15,3,2023,11,0.0,YOGHURT,3,0,6
0,15,3,2023,11,0.0,YOGHURT,3,0,10
0,15,3,2023,11,0.0,YOGHURT,3,0,3
0,30,6,2023,26,0.0,YOGHURT,5,0,8
0,28,6,2023,26,2.0,YOGHURT,3,0,59
0,29,6,2023,26,1.7,YOGHURT,4,0,16
0,29,6,2023,26,1.7,YOGHURT,4,0,12
0,30,6,2023,26,0.0,YOGHURT,5,0,10
0,29,6,2023,26,1.7,YOGHURT,4,0,5
0,5,6,2023,23,3.4,YOGHURT,1,0,6
0,5,6,2023,23,3.4,YOGHURT,1,0,22
0,5,6,2023,23,3.4,YOGHURT,1,0,42
0,29,6,2023,26,1.7,YOGHURT,4,0,2
0,29,6,2023,26,1.7,YOGHURT,4,0,8
0,30,6,2023,26,0.0,YOGHURT,5,0,6
0,30,6,2023,26,0.0,YOGHURT,5,0,6
0,5,6,2023,23,3.4,YOGHURT,1,0,6
0,5,6,2023,23,3.4,YOGHURT,1,0,5
0,5,6,2023,23,3.4,YOGHURT,1,0,6
0,5,6,2023,23,3.4,YOGHURT,1,0,4
0,30,6,2023,26,0.0,YOGHURT,5,0,6
0,28,6,2023,26,2.0,YOGHURT,3,0,2
0,28,6,2023,26,2.0,YOGHURT,3,0,7
0,29,6,2023,26,1.7,YOGHURT,4,0,1
0,30,6,2023,26,0.0,YOGHURT,5,0,33
0,1,7,2023,26,1.3,YOGHURT,6,1,2
0,2,7,2023,26,6.1,YOGHURT,7,1,33
0,1,7,2023,26,1.3,YOGHURT,6,1,14
0,1,7,2023,26,1.3,YOGHURT,6,1,6
0,2,7,2023,26,6.1,YOGHURT,7,1,16
0,1,7,2023,26,1.3,YOGHURT,6,1,6
0,1,3,2023,9,0.0,YOGHURT,3,0,6
0,1,3,2023,9,0.0,YOGHURT,3,0,24
0,1,3,2023,9,0.0,YOGHURT,3,0,3
0,2,3,2023,9,0.0,YOGHURT,4,0,6
0,2,3,2023,9,0.0,YOGHURT,4,0,7
0,1,7,2023,26,1.3,YOGHURT,6,1,1
0,1,7,2023,26,1.3,YOGHURT,6,1,5
0,2,7,2023,26,6.1,YOGHURT,7,1,5
0,1,7,2023,26,1.3,YOGHURT,6,1,36
0,1,7,2023,26,1.3,YOGHURT,6,1,33
0,3,7,2023,27,2.9,YOGHURT,1,0,6
0,3,3,2023,9,0.5,YOGHURT,5,0,30
0,3,3,2023,9,0.5,YOGHURT,5,0,3
0,4,3,2023,9,0.0,YOGHURT,6,1,46
0,1,3,2023,9,0.0,YOGHURT,3,0,3
0,1,3,2023,9,0.0,YOGHURT,3,0,5
0,2,3,2023,9,0.0,YOGHURT,4,0,6
0,2,3,2023,9,0.0,YOGHURT,4,0,4
0,3,3,2023,9,0.5,YOGHURT,5,0,3
0,4,3,2023,9,0.0,YOGHURT,6,1,9
0,4,3,2023,9,0.0,YOGHURT,6,1,3
0,3,7,2023,27,2.9,YOGHURT,1,0,6
0,11,5,2023,19,8.1,YOGHURT,4,0,6
0,11,5,2023,19,8.1,YOGHURT,4,0,6
0,11,5,2023,19,8.1,YOGHURT,4,0,21
0,11,5,2023,19,8.1,YOGHURT,4,0,8
0,11,5,2023,19,8.1,YOGHURT,4,0,3
0,3,7,2023,27,2.9,YOGHURT,1,0,5
0,5,7,2023,27,32.7,YOGHURT,3,0,18
0,5,7,2023,27,32.7,YOGHURT,3,0,4
0,6,7,2023,27,0.0,YOGHURT,4,0,12
0,4,7,2023,27,6.2,YOGHURT,2,0,13
0,8,6,2023,23,1.8,YOGHURT,4,0,6
0,8,6,2023,23,1.8,YOGHURT,4,0,6
0,8,6,2023,23,1.8,YOGHURT,4,0,3
0,8,6,2023,23,1.8,YOGHURT,4,0,5
0,8,6,2023,23,1.8,YOGHURT,4,0,7
0,9,6,2023,23,1.5,YOGHURT,5,0,6
0,9,6,2023,23,1.5,YOGHURT,5,0,2
0,9,6,2023,23,1.5,YOGHURT,5,0,12
0,9,6,2023,23,1.5,YOGHURT,5,0,6
0,9,6,2023,23,1.5,YOGHURT,5,0,12
0,9,6,2023,23,1.5,YOGHURT,5,0,6
0,4,7,2023,27,6.2,YOGHURT,2,0,3
0,4,7,2023,27,6.2,YOGHURT,2,0,1
0,5,7,2023,27,32.7,YOGHURT,3,0,12
0,9,6,2023,23,1.5,YOGHURT,5,0,4
0,9,6,2023,23,1.5,YOGHURT,5,0,1
0,9,6,2023,23,1.5,YOGHURT,5,0,4
0,6,7,2023,27,0.0,YOGHURT,4,0,7
0,6,7,2023,27,0.0,YOGHURT,4,0,4
0,6,7,2023,27,0.0,YOGHURT,4,0,3
0,9,6,2023,23,1.5,YOGHURT,5,0,5
0,10,6,2023,23,13.4,YOGHURT,6,1,14
0,15,5,2023,20,0.4,YOGHURT,1,0,6
0,15,5,2023,20,0.4,YOGHURT,1,0,6
0,15,5,2023,20,0.4,YOGHURT,1,0,33
0,15,5,2023,20,0.4,YOGHURT,1,0,2
0,15,5,2023,20,0.4,YOGHURT,1,0,7
0,15,5,2023,20,0.4,YOGHURT,1,0,2
0,10,6,2023,23,13.4,YOGHURT,6,1,6
0,10,6,2023,23,13.4,YOGHURT,6,1,12
0,11,6,2023,23,23.2,YOGHURT,7,1,2
0,11,6,2023,23,23.2,YOGHURT,7,1,15
0,11,6,2023,23,23.2,YOGHURT,7,1,7
0,10,6,2023,23,13.4,YOGHURT,6,1,3
0,10,6,2023,23,13.4,YOGHURT,6,1,6
0,10,6,2023,23,13.4,YOGHURT,6,1,2
0,11,6,2023,23,23.2,YOGHURT,7,1,3
0,11,6,2023,23,23.2,YOGHURT,7,1,14
0,11,6,2023,23,23.2,YOGHURT,7,1,6
0,4,7,2023,27,6.2,YOGHURT,2,0,13
0,4,7,2023,27,6.2,YOGHURT,2,0,2
0,5,7,2023,27,32.7,YOGHURT,3,0,6
0,5,7,2023,27,32.7,YOGHURT,3,0,18
0,13,4,2023,15,5.1,YOGHURT,4,0,14
0,13,4,2023,15,5.1,YOGHURT,4,0,10
0,13,4,2023,15,5.1,YOGHURT,4,0,38
0,15,4,2023,15,22.6,YOGHURT,6,1,6
0,16,4,2023,15,0.0,YOGHURT,7,1,24
0,13,4,2023,15,5.1,YOGHURT,4,0,3
0,13,4,2023,15,5.1,YOGHURT,4,0,4
0,10,3,2023,10,0.0,YOGHURT,5,0,8
0,10,3,2023,10,0.0,YOGHURT,5,0,2
0,11,3,2023,10,16.2,YOGHURT,6,1,6
0,11,3,2023,10,16.2,YOGHURT,6,1,6
0,11,3,2023,10,16.2,YOGHURT,6,1,3
0,12,3,2023,10,41.7,YOGHURT,7,1,12
0,12,3,2023,10,41.7,YOGHURT,7,1,36
0,12,3,2023,10,41.7,YOGHURT,7,1,4
0,10,3,2023,10,0.0,YOGHURT,5,0,18
0,10,3,2023,10,0.0,YOGHURT,5,0,6
0,10,3,2023,10,0.0,YOGHURT,5,0,1
0,11,3,2023,10,16.2,YOGHURT,6,1,5
0,15,4,2023,15,22.6,YOGHURT,6,1,1
0,15,4,2023,15,22.6,YOGHURT,6,1,5
0,13,4,2023,15,5.1,YOGHURT,4,0,4
0,15,4,2023,15,22.6,YOGHURT,6,1,2
0,6,7,2023,27,0.0,YOGHURT,4,0,6
0,13,6,2023,24,0.0,YOGHURT,2,0,12
0,13,6,2023,24,0.0,YOGHURT,2,0,6
0,13,6,2023,24,0.0,YOGHURT,2,0,6
0,13,6,2023,24,0.0,YOGHURT,2,0,15
0,13,6,2023,24,0.0,YOGHURT,2,0,12
0,13,6,2023,24,0.0,YOGHURT,2,0,4
0,14,6,2023,24,0.0,YOGHURT,3,0,3
0,15,6,2023,24,0.0,YOGHURT,4,0,12
0,14,6,2023,24,0.0,YOGHURT,3,0,4
0,15,6,2023,24,0.0,YOGHURT,4,0,6
0,12,3,2023,10,41.7,YOGHURT,7,1,1
0,15,6,2023,24,0.0,YOGHURT,4,0,3
0,15,6,2023,24,0.0,YOGHURT,4,0,2
0,14,6,2023,24,0.0,YOGHURT,3,0,24
0,21,5,2023,20,7.4,YOGHURT,7,1,12
0,22,5,2023,21,0.0,YOGHURT,1,0,6
0,4,7,2023,27,6.2,YOGHURT,2,0,20
0,5,7,2023,27,32.7,YOGHURT,3,0,8
0,8,7,2023,27,0.0,YOGHURT,6,1,14
0,8,7,2023,27,0.0,YOGHURT,6,1,6
0,9,7,2023,27,0.1,YOGHURT,7,1,2
0,14,6,2023,24,0.0,YOGHURT,3,0,10
0,15,6,2023,24,0.0,YOGHURT,4,0,6
0,9,7,2023,27,0.1,YOGHURT,7,1,6
0,7,7,2023,27,0.8,YOGHURT,5,0,12
0,7,7,2023,27,0.8,YOGHURT,5,0,7
0,8,7,2023,27,0.0,YOGHURT,6,1,4
0,8,7,2023,27,0.0,YOGHURT,6,1,1
0,9,7,2023,27,0.1,YOGHURT,7,1,24
0,9,7,2023,27,0.1,YOGHURT,7,1,30
0,9,7,2023,27,0.1,YOGHURT,7,1,12
0,25,5,2023,21,0.0,YOGHURT,4,0,30
0,25,5,2023,21,0.0,YOGHURT,4,0,18
0,25,5,2023,21,0.0,YOGHURT,4,0,30
0,18,6,2023,24,0.0,YOGHURT,7,1,10
0,18,6,2023,24,0.0,YOGHURT,7,1,7
0,7,7,2023,27,0.8,YOGHURT,5,0,5
0,7,7,2023,27,0.8,YOGHURT,5,0,5
0,7,7,2023,27,0.8,YOGHURT,5,0,2
0,9,7,2023,27,0.1,YOGHURT,7,1,18
0,13,8,2023,32,0.0,YOGHURT,7,1,18
0,13,8,2023,32,0.0,YOGHURT,7,1,2
0,13,8,2023,32,0.0,YOGHURT,7,1,2
0,12,8,2023,32,0.0,YOGHURT,6,1,3
0,13,8,2023,32,0.0,YOGHURT,7,1,18
0,17,6,2023,24,1.0,YOGHURT,6,1,12
0,17,6,2023,24,1.0,YOGHURT,6,1,12
0,17,6,2023,24,1.0,YOGHURT,6,1,26
0,19,6,2023,25,1.2,YOGHURT,1,0,1
0,13,8,2023,32,0.0,YOGHURT,7,1,3
0,13,8,2023,32,0.0,YOGHURT,7,1,2
0,7,7,2023,27,0.8,YOGHURT,5,0,6
0,8,7,2023,27,0.0,YOGHURT,6,1,6
0,8,7,2023,27,0.0,YOGHURT,6,1,7
0,9,7,2023,27,0.1,YOGHURT,7,1,8
0,9,7,2023,27,0.1,YOGHURT,7,1,8
0,10,7,2023,28,0.0,YOGHURT,1,0,6
0,10,7,2023,28,0.0,YOGHURT,1,0,30
0,10,7,2023,28,0.0,YOGHURT,1,0,6
0,10,7,2023,28,0.0,YOGHURT,1,0,3
0,12,7,2023,28,10.7,YOGHURT,3,0,1
0,12,7,2023,28,10.7,YOGHURT,3,0,4
0,11,7,2023,28,0.0,YOGHURT,2,0,8
0,11,7,2023,28,0.0,YOGHURT,2,0,1
0,12,7,2023,28,10.7,YOGHURT,3,0,6
0,11,7,2023,28,0.0,YOGHURT,2,0,1
0,12,7,2023,28,10.7,YOGHURT,3,0,12
0,12,7,2023,28,10.7,YOGHURT,3,0,3
0,11,7,2023,28,0.0,YOGHURT,2,0,8
0,11,7,2023,28,0.0,YOGHURT,2,0,12
0,12,7,2023,28,10.7,YOGHURT,3,0,20
0,12,7,2023,28,10.7,YOGHURT,3,0,2
0,13,7,2023,28,0.0,YOGHURT,4,0,12
0,13,7,2023,28,0.0,YOGHURT,4,0,8
0,13,7,2023,28,0.0,YOGHURT,4,0,6
0,13,7,2023,28,0.0,YOGHURT,4,0,12
0,13,7,2023,28,0.0,YOGHURT,4,0,2
0,13,7,2023,28,0.0,YOGHURT,4,0,4
0,13,7,2023,28,0.0,YOGHURT,4,0,2
0,14,7,2023,28,0.3,YOGHURT,5,0,20
0,14,7,2023,28,0.3,YOGHURT,5,0,6
0,14,7,2023,28,0.3,YOGHURT,5,0,14
0,14,7,2023,28,0.3,YOGHURT,5,0,5
0,14,7,2023,28,0.3,YOGHURT,5,0,3
0,14,7,2023,28,0.3,YOGHURT,5,0,6
0,14,7,2023,28,0.3,YOGHURT,5,0,4
0,15,7,2023,28,0.0,YOGHURT,6,1,22
0,15,7,2023,28,0.0,YOGHURT,6,1,16
0,15,7,2023,28,0.0,YOGHURT,6,1,18
0,16,7,2023,28,0.0,YOGHURT,7,1,2
0,16,7,2023,28,0.0,YOGHURT,7,1,11
0,15,7,2023,28,0.0,YOGHURT,6,1,10
0,16,7,2023,28,0.0,YOGHURT,7,1,16
0,15,7,2023,28,0.0,YOGHURT,6,1,5
0,15,7,2023,28,0.0,YOGHURT,6,1,2
0,15,7,2023,28,0.0,YOGHURT,6,1,1
0,16,7,2023,28,0.0,YOGHURT,7,1,6
0,16,7,2023,28,0.0,YOGHURT,7,1,14
0,17,7,2023,29,0.0,YOGHURT,1,0,5
0,17,7,2023,29,0.0,YOGHURT,1,0,3
0,18,7,2023,29,0.0,YOGHURT,2,0,8
0,18,7,2023,29,0.0,YOGHURT,2,0,26
0,17,7,2023,29,0.0,YOGHURT,1,0,12
0,17,7,2023,29,0.0,YOGHURT,1,0,6
0,18,7,2023,29,0.0,YOGHURT,2,0,5
0,18,7,2023,29,0.0,YOGHURT,2,0,2
0,17,7,2023,29,0.0,YOGHURT,1,0,3
0,17,7,2023,29,0.0,YOGHURT,1,0,4
0,18,7,2023,29,0.0,YOGHURT,2,0,3
0,17,7,2023,29,0.0,YOGHURT,1,0,6
0,19,7,2023,29,0.0,YOGHURT,3,0,18
0,19,7,2023,29,0.0,YOGHURT,3,0,12
0,19,7,2023,29,0.0,YOGHURT,3,0,4
0,19,7,2023,29,0.0,YOGHURT,3,0,1
0,20,7,2023,29,0.0,YOGHURT,4,0,12
0,20,7,2023,29,0.0,YOGHURT,4,0,4
0,20,7,2023,29,0.0,YOGHURT,4,0,6
0,21,7,2023,29,0.0,YOGHURT,5,0,12
0,21,7,2023,29,0.0,YOGHURT,5,0,5
0,20,7,2023,29,0.0,YOGHURT,4,0,30
0,21,7,2023,29,0.0,YOGHURT,5,0,7
0,21,7,2023,29,0.0,YOGHURT,5,0,5
0,20,7,2023,29,0.0,YOGHURT,4,0,7
0,20,7,2023,29,0.0,YOGHURT,4,0,18
0,20,7,2023,29,0.0,YOGHURT,4,0,22
0,21,7,2023,29,0.0,YOGHURT,5,0,10
0,21,7,2023,29,0.0,YOGHURT,5,0,18
0,21,7,2023,29,0.0,YOGHURT,5,0,12
0,21,7,2023,29,0.0,YOGHURT,5,0,1
0,22,7,2023,29,0.0,YOGHURT,6,1,16
0,22,7,2023,29,0.0,YOGHURT,6,1,52
0,22,7,2023,29,0.0,YOGHURT,6,1,33
0,22,7,2023,29,0.0,YOGHURT,6,1,8
0,22,7,2023,29,0.0,YOGHURT,6,1,4
0,22,7,2023,29,0.0,YOGHURT,6,1,3
0,22,7,2023,29,0.0,YOGHURT,6,1,4
0,23,7,2023,29,6.2,YOGHURT,7,1,24
0,23,7,2023,29,6.2,YOGHURT,7,1,12
0,23,7,2023,29,6.2,YOGHURT,7,1,4
0,23,7,2023,29,6.2,YOGHURT,7,1,5
0,24,7,2023,30,2.2,YOGHURT,1,0,15
0,24,7,2023,30,2.2,YOGHURT,1,0,16
0,24,7,2023,30,2.2,YOGHURT,1,0,12
0,24,7,2023,30,2.2,YOGHURT,1,0,6
0,24,7,2023,30,2.2,YOGHURT,1,0,1
0,24,7,2023,30,2.2,YOGHURT,1,0,1
0,24,7,2023,30,2.2,YOGHURT,1,0,4
0,24,7,2023,30,2.2,YOGHURT,1,0,3
0,25,7,2023,30,32.8,YOGHURT,2,0,12
0,25,7,2023,30,32.8,YOGHURT,2,0,6
0,26,7,2023,30,0.1,YOGHURT,3,0,1
0,25,7,2023,30,32.8,YOGHURT,2,0,2
0,25,7,2023,30,32.8,YOGHURT,2,0,4
0,25,7,2023,30,32.8,YOGHURT,2,0,2
0,25,7,2023,30,32.8,YOGHURT,2,0,6
0,26,7,2023,30,0.1,YOGHURT,3,0,6
0,26,7,2023,30,0.1,YOGHURT,3,0,2
0,27,7,2023,30,0.0,YOGHURT,4,0,6
0,28,7,2023,30,0.0,YOGHURT,5,0,4
0,28,7,2023,30,0.0,YOGHURT,5,0,2
0,26,7,2023,30,0.1,YOGHURT,3,0,6
0,27,7,2023,30,0.0,YOGHURT,4,0,1
0,27,7,2023,30,0.0,YOGHURT,4,0,4
0,27,7,2023,30,0.0,YOGHURT,4,0,8
0,28,7,2023,30,0.0,YOGHURT,5,0,34
0,28,7,2023,30,0.0,YOGHURT,5,0,20
0,26,7,2023,30,0.1,YOGHURT,3,0,1
0,27,7,2023,30,0.0,YOGHURT,4,0,16
0,27,7,2023,30,0.0,YOGHURT,4,0,20
0,28,7,2023,30,0.0,YOGHURT,5,0,8
0,28,7,2023,30,0.0,YOGHURT,5,0,6
0,28,7,2023,30,0.0,YOGHURT,5,0,2
0,26,7,2023,30,0.1,YOGHURT,3,0,4
0,27,7,2023,30,0.0,YOGHURT,4,0,6
0,28,7,2023,30,0.0,YOGHURT,5,0,10
0,28,7,2023,30,0.0,YOGHURT,5,0,3
0,1,8,2023,31,0.0,YOGHURT,2,0,4
0,1,8,2023,31,0.0,YOGHURT,2,0,3
0,29,7,2023,30,0.0,YOGHURT,6,1,18
0,29,7,2023,30,0.0,YOGHURT,6,1,1
0,30,7,2023,30,0.0,YOGHURT,7,1,6
0,30,7,2023,30,0.0,YOGHURT,7,1,10
0,1,8,2023,31,0.0,YOGHURT,2,0,6
0,29,7,2023,30,0.0,YOGHURT,6,1,6
0,29,7,2023,30,0.0,YOGHURT,6,1,6
0,30,7,2023,30,0.0,YOGHURT,7,1,18
0,30,7,2023,30,0.0,YOGHURT,7,1,6
0,30,7,2023,30,0.0,YOGHURT,7,1,28
0,31,7,2023,31,0.0,YOGHURT,1,0,7
0,31,7,2023,31,0.0,YOGHURT,1,0,4
0,31,7,2023,31,0.0,YOGHURT,1,0,3
0,29,7,2023,30,0.0,YOGHURT,6,1,6
0,29,7,2023,30,0.0,YOGHURT,6,1,19
0,29,7,2023,30,0.0,YOGHURT,6,1,6
0,30,7,2023,30,0.0,YOGHURT,7,1,3
0,31,7,2023,31,0.0,YOGHURT,1,0,38
0,31,7,2023,31,0.0,YOGHURT,1,0,6
0,31,7,2023,31,0.0,YOGHURT,1,0,6
0,1,8,2023,31,0.0,YOGHURT,2,0,16
0,30,7,2023,30,0.0,YOGHURT,7,1,24
0,31,7,2023,31,0.0,YOGHURT,1,0,5
0,2,8,2023,31,0.0,YOGHURT,3,0,7
0,2,8,2023,31,0.0,YOGHURT,3,0,1
0,2,8,2023,31,0.0,YOGHURT,3,0,6
0,2,8,2023,31,0.0,YOGHURT,3,0,2
0,2,8,2023,31,0.0,YOGHURT,3,0,12
0,2,8,2023,31,0.0,YOGHURT,3,0,6
0,2,8,2023,31,0.0,YOGHURT,3,0,6
0,2,8,2023,31,0.0,YOGHURT,3,0,33
0,3,8,2023,31,0.0,YOGHURT,4,0,8
0,3,8,2023,31,0.0,YOGHURT,4,0,16
0,4,8,2023,31,0.6,YOGHURT,5,0,9
0,4,8,2023,31,0.6,YOGHURT,5,0,4
0,3,8,2023,31,0.0,YOGHURT,4,0,3
0,3,8,2023,31,0.0,YOGHURT,4,0,5
0,3,8,2023,31,0.0,YOGHURT,4,0,2
0,4,8,2023,31,0.6,YOGHURT,5,0,12
0,4,8,2023,31,0.6,YOGHURT,5,0,6
0,3,8,2023,31,0.0,YOGHURT,4,0,18
0,3,8,2023,31,0.0,YOGHURT,4,0,2
0,4,8,2023,31,0.6,YOGHURT,5,0,6
0,4,8,2023,31,0.6,YOGHURT,5,0,11
0,5,8,2023,31,0.0,YOGHURT,6,1,42
0,5,8,2023,31,0.0,YOGHURT,6,1,18
0,5,8,2023,31,0.0,YOGHURT,6,1,22
0,5,8,2023,31,0.0,YOGHURT,6,1,8
0,5,8,2023,31,0.0,YOGHURT,6,1,1
0,5,8,2023,31,0.0,YOGHURT,6,1,5
0,6,8,2023,31,0.0,YOGHURT,7,1,12
0,6,8,2023,31,0.0,YOGHURT,7,1,6
0,6,8,2023,31,0.0,YOGHURT,7,1,12
0,6,8,2023,31,0.0,YOGHURT,7,1,1
0,6,8,2023,31,0.0,YOGHURT,7,1,2
0,6,8,2023,31,0.0,YOGHURT,7,1,4
0,7,8,2023,32,0.0,YOGHURT,1,0,18
0,7,8,2023,32,0.0,YOGHURT,1,0,12
0,7,8,2023,32,0.0,YOGHURT,1,0,24
0,7,8,2023,32,0.0,YOGHURT,1,0,2
0,7,8,2023,32,0.0,YOGHURT,1,0,4
0,7,8,2023,32,0.0,YOGHURT,1,0,4
0,7,8,2023,32,0.0,YOGHURT,1,0,4
0,8,8,2023,32,0.0,YOGHURT,2,0,10
0,8,8,2023,32,0.0,YOGHURT,2,0,10
0,8,8,2023,32,0.0,YOGHURT,2,0,7
0,8,8,2023,32,0.0,YOGHURT,2,0,1
0,8,8,2023,32,0.0,YOGHURT,2,0,3
0,8,8,2023,32,0.0,YOGHURT,2,0,7
0,8,8,2023,32,0.0,YOGHURT,2,0,7
0,8,8,2023,32,0.0,YOGHURT,2,0,5
0,9,8,2023,32,0.0,YOGHURT,3,0,6
0,19,9,2023,38,79.4,YOGHURT,2,0,21
0,20,9,2023,38,0.6,YOGHURT,3,0,30
0,20,9,2023,38,0.6,YOGHURT,3,0,6
0,21,9,2023,38,40.5,YOGHURT,4,0,10
0,9,8,2023,32,0.0,YOGHURT,3,0,6
0,9,8,2023,32,0.0,YOGHURT,3,0,5
0,10,8,2023,32,0.0,YOGHURT,4,0,8
0,10,8,2023,32,0.0,YOGHURT,4,0,12
0,10,8,2023,32,0.0,YOGHURT,4,0,24
0,10,8,2023,32,0.0,YOGHURT,4,0,8
0,10,8,2023,32,0.0,YOGHURT,4,0,2
0,11,8,2023,32,0.0,YOGHURT,5,0,16
0,11,8,2023,32,0.0,YOGHURT,5,0,32
